step_time_left,step_time_right,force_asymmetry,stance_time_left,swing_time_left,impulse_left,stride_length_left,vertical_disp_left,foot_velocity_left,peak_force_left,peak_force_right,step_time_diff,stance_time_right,swing_time_right,impulse_right,vertical_disp_right,foot_velocity_right,stride_length_right,step_width,subject,speed,target
1.017,0.412,44.59436,-0.419,1.697,0,0.225151,0.233641,0.224212773,819.138672,774.544312,0.605,-0.472,1.753,0,0.013469,0.925889018,0.383943,0.101867,1,0.9,0
0.397,0.924,3.664856,-0.445,1.738,0,0.364069,0.03175,0.914044167,802.046265,805.711121,0.527,-0.456,1.768,0,0.221569,0.390767936,0.359219,0.14677,1,0.9,0
0.887,0.366,34.108642,-0.462,1.759,0,0.436798,0.232326,0.494955209,841.21582,807.107178,0.521,-0.464,1.769,0,0.020895,0.917666507,0.33883,0.113462,1,0.9,0
0.409,0.948,5.023438,-0.439,1.752,0,0.376352,0.028382,0.92083145,785.158386,790.181824,0.539,-0.472,1.774,0,0.224926,0.399022993,0.376482,0.130086,1,0.9,0
0.925,0.397,5.580261,-0.442,1.743,0,0.370468,0.234575,0.402109278,816.118713,810.538452,0.528,-0.451,1.729,0,0.012334,0.93184204,0.372508,0.118293,1,0.9,0
0.419,0.963,16.495423,-0.448,1.754,0,0.388509,0.021073,0.926556757,802.596924,786.101501,0.544,-0.426,1.748,0,0.223775,0.302772244,0.290335,0.133459,1,0.9,0
0.857,0.349,41.132385,-0.486,1.763,0,0.480402,0.235164,0.562849921,837.805664,796.673279,0.508,-0.443,1.731,0,0.03555,0.906303239,0.315053,0.112834,1,0.9,0
0.418,0.921,30.458252,-0.437,1.763,0,0.386339,0.02061,0.921484009,785.222107,815.680359,0.503,-0.459,1.802,0,0.227708,0.458062247,0.419428,0.129801,1,0.9,0
0.95,0.39,23.529908,-0.466,1.778,0,0.359505,0.231883,0.379122532,796.041077,772.511169,0.56,-0.471,1.707,0,0.028183,0.91495872,0.355528,0.087135,1,0.9,0
0.381,0.949,6.305298,-0.468,1.696,0,0.353692,0.018035,0.93213254,799.596619,805.901917,0.568,-0.405,1.696,0,0.227763,0.394256063,0.373034,0.109889,1,0.9,0
0.957,0.37,49.728211,-0.413,1.724,0,0.324052,0.232003,0.340481498,815.414063,765.685852,0.587,-0.471,1.731,0,0.008974,0.929034203,0.343587,0.097236,1,0.9,0
0.388,0.97,19.581482,-0.454,1.661,0,0.35969,0.024975,0.924772261,814.533386,794.951904,0.582,-0.41,1.62,0,0.227813,0.33941133,0.328627,0.133437,1,0.9,0
0.913,0.374,13.363037,-0.395,1.647,0,0.416383,0.234343,0.458472654,815.876282,802.513245,0.539,-0.435,1.71,0,0.020172,0.921666923,0.344966,0.096103,1,0.9,0
0.397,0.94,26.997131,-0.438,1.697,0,0.368691,0.023038,0.923704891,785.921021,812.918152,0.543,-0.444,1.704,0,0.226551,0.386633545,0.362794,0.114134,1,0.9,0
0.928,0.366,2.096802,-0.434,1.73,0,0.344433,0.232783,0.373296481,791.021912,788.92511,0.562,-0.436,1.745,0,0.013017,0.925137546,0.337376,0.10205,1,0.9,0
0.349,0.887,17.922852,-0.442,1.734,0,0.323215,0.021622,0.925775221,813.494873,795.572021,0.538,-0.453,1.729,0,0.226019,0.426913419,0.377493,0.109138,1,0.9,0
0.958,0.413,66.727356,-0.454,1.73,0,0.331141,0.233448,0.346338447,808.297485,741.570129,0.545,-0.43,1.729,0,0.020247,0.919976571,0.381187,0.108764,1,0.9,0
0.42,0.974,30.767395,-0.444,1.734,0,0.388833,0.020893,0.927318106,804.033813,834.801208,0.554,-0.474,1.709,0,0.223682,0.326247979,0.317483,0.104684,1,0.9,0
0.806,0.338,58.203125,-0.41,1.646,0,0.47851,0.236473,0.59877795,822.94812,764.744995,0.468,-0.433,1.704,0,0.014555,0.924831589,0.309419,0.093147,1,0.9,0
0.384,0.354,17.654786,-0.418,1.621,0,0.384098,0.034576,1.015465173,789.284058,771.629272,0.03,-0.444,1.632,0,0.021612,1.017595756,0.355413,0.088673,1,1,0
0.826,0.87,5.101746,-0.398,1.625,0,0.384254,0.235083,0.465467036,828.794128,833.895874,0.044,-0.42,1.649,0,0.228524,0.412724061,0.357876,0.118987,1,1,0
0.382,0.317,16.621033,-0.424,1.633,0,0.389129,0.024182,1.026243583,787.722229,804.343262,0.065,-0.426,1.635,0,0.017623,1.02462755,0.327342,0.117162,1,1,0
0.861,0.899,26.261353,-0.42,1.639,0,0.318976,0.231339,0.372649765,830.410889,804.149536,0.038,-0.428,1.626,0,0.227429,0.301647672,0.27079,0.127041,1,1,0
0.358,0.341,19.738343,-0.428,1.611,0,0.365532,0.032548,1.020042852,825.462769,805.724426,0.017,-0.406,1.601,0,0.020728,1.021632408,0.346657,0.094042,1,1,0
0.839,0.874,15.882202,-0.426,1.626,0,0.402763,0.241635,0.481639841,827.361084,843.243286,0.035,-0.412,1.593,0,0.227364,0.377503,0.329609,0.11054,1,1,0
0.374,0.337,0.04071,-0.428,1.616,0,0.381139,0.017684,1.031398123,793.048523,793.007813,0.037,-0.404,1.637,0,0.029312,1.015874217,0.338922,0.105711,1,1,0
0.836,0.863,43.098328,-0.423,1.642,0,0.349756,0.234942,0.417124528,859.502625,816.404297,0.027,-0.438,1.608,0,0.231616,0.413718591,0.356183,0.116941,1,1,0
0.352,0.353,29.336425,-0.423,1.604,0,0.360368,0.017833,1.031081274,809.248962,779.912537,0.001,-0.4,1.585,0,0.017136,1.022482699,0.357399,0.085034,1,1,0
0.845,0.809,15.669678,-0.436,1.592,0,0.29787,0.223577,0.35447986,820.062866,835.732544,0.036,-0.413,1.6,0,0.224662,0.458380195,0.370168,0.099709,1,1,0
0.342,0.371,17.761718,-0.413,1.625,0,0.346206,0.02619,1.021518005,800.023193,782.261475,0.029,-0.429,1.634,0,0.019218,1.024112735,0.378384,0.100313,1,1,0
0.838,0.839,29.173706,-0.412,1.613,0,0.415646,0.239092,0.496217345,801.282227,830.455933,0.001,-0.425,1.613,0,0.223602,0.398488069,0.334067,0.14918,1,1,0
0.347,0.356,37.065979,-0.416,1.604,0,0.353372,0.020742,1.026304052,815.951477,778.885498,0.009,-0.397,1.609,0,0.032077,1.007873283,0.356223,0.101578,1,1,0
0.871,0.862,29.285217,-0.435,1.667,0,0.294866,0.23137,0.337732249,796.251709,825.536926,0.009,-0.429,1.637,0,0.225082,0.401733169,0.344453,0.149894,1,1,0
0.359,0.327,32.630432,-0.448,1.62,0,0.357075,0.036413,1.01156859,811.333984,778.703552,0.032,-0.414,1.594,0,0.025318,1.015903277,0.329098,0.07569,1,1,0
0.835,0.868,20.766174,-0.418,1.672,0,0.387172,0.237318,0.467182144,791.003235,811.769409,0.033,-0.427,1.652,0,0.230503,0.388305894,0.336622,0.106014,1,1,0
0.348,0.357,16.54248,-0.474,1.659,0,0.359496,0.022601,1.029496031,809.309875,792.767395,0.009,-0.386,1.606,0,0.021062,1.022884492,0.362436,0.091247,1,1,0
0.838,0.822,19.736389,-0.444,1.642,0,0.366147,0.229627,0.43704625,825.968811,845.7052,0.016,-0.422,1.626,0,0.230051,0.483913255,0.395983,0.097323,1,1,0
0.325,0.358,48.972534,-0.428,1.638,0,0.330526,0.026454,1.020603379,806.337524,757.36499,0.033,-0.414,1.625,0,0.021557,1.019766682,0.366401,0.075237,1,1,0
0.845,0.795,36.47699,-0.425,1.676,0,0.364502,0.2376,0.433004598,810.646301,847.123291,0.05,-0.436,1.667,0,0.226399,0.53174558,0.422114,0.125333,1,1,0
0.347,0.371,19.560791,-0.45,1.616,0,0.350586,0.027307,1.019610558,786.40332,766.842529,0.024,-0.397,1.614,0,0.027302,1.015174672,0.374531,0.088518,1,1,0
0.854,0.88,6.703735,-0.387,1.643,0,0.361929,0.234155,0.425528323,808.674072,801.970337,0.026,-0.447,1.645,0,0.227109,0.364383717,0.319233,0.132133,1,1,0
0.36,0.311,29.330323,-0.427,1.6,0,0.366792,0.02718,1.022102629,802.97345,773.643127,0.049,-0.408,1.614,0,0.025368,1.018144204,0.314505,0.100823,1,1,0
0.855,0.865,0.737305,-0.413,1.631,0,0.318852,0.232457,0.374610007,804.770996,805.508301,0.01,-0.43,1.622,0,0.231903,0.401492663,0.345687,0.10882,1,1,0
0.277,0.359,15.357483,-0.433,1.62,0,0.282113,0.016403,1.027827784,801.967407,786.609924,0.082,-0.411,1.627,0,0.022509,1.018043856,0.365731,0.097999,1,1,0
0.894,0.791,37.157043,-0.429,1.664,0,0.297615,0.224148,0.333134316,790.893494,828.050537,0.103,-0.443,1.663,0,0.230103,0.506592387,0.399522,0.103005,1,1,0
0.363,0.389,3.954651,-0.435,1.648,0,0.369576,0.034449,1.017686984,805.088074,801.133423,0.026,-0.421,1.651,0,0.024934,1.019394059,0.396699,0.103074,1,1,0
0.87,0.837,14.414184,-0.409,1.642,0,0.364374,0.235891,0.42069555,790.003296,804.41748,0.033,-0.437,1.647,0,0.225262,0.43178743,0.361824,0.107454,1,1,0
0.361,0.386,53.040039,-0.428,1.635,0,0.356477,0.048538,1.000706307,818.434448,765.394409,0.025,-0.435,1.631,0,0.035225,1.008802037,0.386626,0.106028,1,1,0
0.785,0.805,24.598755,-0.422,1.638,0,0.525678,0.239682,0.672849408,822.913025,847.51178,0.02,-0.409,1.673,0,0.233611,0.613720681,0.492103,0.124525,1,1,0
0.383,0.378,11.225342,-0.432,1.704,0,0.386241,0.032807,1.020484363,791.371399,780.146057,0.005,-0.448,1.674,0,0.029772,1.018941798,0.380826,0.093566,1,1,0
0.897,0.875,36.331055,-0.449,1.632,0,0.301664,0.231889,0.339017755,796.022766,832.353821,0.022,-0.398,1.625,0,0.228664,0.416337893,0.362861,0.117871,1,1,0
0.327,0.337,56.925232,-0.405,1.625,0,0.335644,0.017848,1.034627863,831.14978,774.224548,0.01,-0.448,1.636,0,0.022735,1.0202438,0.346056,0.088586,1,1,0
0.859,0.808,31.045838,-0.409,1.615,0,0.337496,0.228705,0.393094313,809.196594,840.242432,0.051,-0.421,1.629,0,0.232618,0.48354509,0.387836,0.10589,1,1,0
0.338,0.416,29.198181,-0.398,1.636,0,0.34813,0.023288,1.026486913,811.105774,781.907593,0.078,-0.4,1.621,0,0.029191,1.016353689,0.42576,0.109527,1,1,0
0.885,0.799,8.005554,-0.456,1.626,0,0.346462,0.238949,0.393371644,821.743042,829.748596,0.086,-0.412,1.577,0,0.229232,0.525050127,0.416444,0.122387,1,1,0
0.341,0.41,14.761108,-0.425,1.587,0,0.341662,0.034992,1.010744419,800.069702,785.308594,0.069,-0.416,1.581,0,0.022986,1.025078275,0.419578,0.095204,1,1,0
0.855,0.868,0.706116,-0.392,1.59,0,0.428746,0.239404,0.503743314,830.736328,831.442444,0.013,-0.431,1.668,0,0.230884,0.449557663,0.389892,0.132434,1,1,0
0.364,0.332,48.440857,-0.44,1.657,0,0.375808,0.022171,1.031656442,790.64978,742.208923,0.032,-0.447,1.651,0,0.029128,1.010817249,0.332182,0.090793,1,1,0
0.887,0.882,20.663025,-0.41,1.626,0,0.304067,0.234503,0.345094355,820.761902,800.098877,0.005,-0.448,1.653,0,0.232595,0.379327428,0.334095,0.111784,1,1,0
0.348,0.36,39.422364,-0.418,1.607,0,0.361012,0.022322,1.033849272,841.523499,802.101135,0.012,-0.416,1.619,0,0.022913,1.02295412,0.367457,0.089957,1,1,0
0.813,0.876,47.276123,-0.393,1.615,0,0.32582,0.232043,0.405220409,802.983032,850.259155,0.063,-0.447,1.666,0,0.231024,0.363657935,0.317072,0.092208,1,1,0
0.404,0.323,9.181396,-0.439,1.681,0,0.40975,0.037603,1.016891339,789.359924,780.178528,0.081,-0.423,1.663,0,0.014873,1.02608124,0.333062,0.088743,1,1,0
0.857,0.875,11.76001,-0.457,1.666,0,0.409507,0.238105,0.485363947,817.889832,806.129822,0.018,-0.423,1.63,0,0.224439,0.345183342,0.301589,0.125042,1,1,0
0.334,0.344,20.7052,-0.422,1.633,0,0.34255,0.026193,1.026076677,812.019043,791.313843,0.01,-0.432,1.633,0,0.025255,1.018973169,0.34542,0.107408,1,1,0
0.836,0.829,24.227966,-0.431,1.633,0,0.397847,0.233081,0.477665738,815.237427,839.465393,0.007,-0.421,1.627,0,0.234565,0.492428013,0.407428,0.098287,1,1,0
0.374,0.372,12.38147,-0.42,1.662,0,0.380567,0.034285,1.01960579,811.621887,799.240417,0.002,-0.428,1.681,0,0.025582,1.019538162,0.381367,0.095258,1,1,0
0.869,0.817,31.05365,-0.455,1.701,0,0.374059,0.240164,0.432035212,808.574036,839.627686,0.052,-0.431,1.678,0,0.231474,0.532167436,0.432796,0.118956,1,1,0
0.352,0.794,3.850952,0.76,0.43,467.9238661,0.395207,0.036682,1.11849117,782.668091,786.519043,0.442,-0.416,1.586,0,0.231852,0.527605797,0.417861,0.107465,1,1.1,0
0.819,0.398,33.348327,0.731,0.429,437.652453,0.36135,0.236622,0.444730802,815.432861,782.084534,0.421,-0.399,1.592,0,0.038506,1.114903923,0.438528,0.081923,1,1.1,0
0.315,0.735,22.185486,0.776,0.426,493.9925672,0.351914,0.027659,1.121022485,792.813354,814.99884,0.42,-0.45,1.644,0,0.232327,0.6566085,0.480746,0.14231,1,1.1,0
0.785,0.382,36.324768,1.94,0.403,971.0466287,0.467182,0.245662,0.597191151,797.080933,833.405701,0.403,-0.423,1.595,0,0.033729,1.118989167,0.429368,0.113374,1,1.1,0
0.453,0.89,51.908325,0.758,0.456,477.6226015,0.50145,0.041308,1.118533947,850.715942,798.807617,0.437,-0.435,1.603,0,0.236428,0.382245063,0.33829,0.109402,1,1.1,0
0.8,0.352,37.784485,0.719,0.428,435.9764337,0.389607,0.238519,0.489742982,817.261841,779.477356,0.448,-0.431,1.607,0,0.026847,1.118269397,0.390368,0.08909,1,1.1,0
0.376,0.774,33.152405,0.74,0.41,467.9451919,0.413069,0.045551,1.109265704,792.928772,826.081177,0.398,-0.384,1.558,0,0.228816,0.613399391,0.473809,0.12686,1,1.1,0
0.742,0.4,6.968689,0.769,0.425,471.3423574,0.558766,0.240709,0.754152454,803.997986,810.966675,0.342,-0.428,1.588,0,0.037407,1.117470047,0.445267,0.120792,1,1.1,0
0.445,0.84,127.441528,0.759,0.418,475.86427,0.494877,0.04032,1.116121878,861.455017,734.013489,0.395,-0.417,1.612,0,0.235493,0.460713441,0.38346,0.093838,1,1.1,0
0.74,0.308,60.769043,0.777,0.423,488.2552125,0.486022,0.23478,0.658828841,821.933167,761.164124,0.432,-0.429,1.616,0,0.027599,1.114541157,0.338689,0.100589,1,1.1,0
0.415,0.806,13.519532,0.755,0.436,466.993749,0.464497,0.035936,1.122929449,811.902039,798.382507,0.391,-0.441,1.638,0,0.236098,0.522295658,0.421651,0.131379,1,1.1,0
0.849,0.414,26.888367,0.761,0.415,467.4157656,0.357601,0.240755,0.423350787,812.507019,785.618652,0.435,-0.432,1.626,0,0.030513,1.119479305,0.457837,0.10072,1,1.1,0
0.334,0.765,40.582337,0.756,0.402,470.6894538,0.366964,0.033353,1.117040601,801.712219,842.294556,0.431,-0.431,1.59,0,0.23181,0.57947216,0.442235,0.115715,1,1.1,0
0.774,0.39,38.81488,0.775,0.398,473.2791785,0.452666,0.239135,0.585771229,799.687988,760.873108,0.384,-0.417,1.595,0,0.041643,1.108516812,0.430148,0.088067,1,1.1,0
0.393,0.789,14.758057,0.76,0.423,471.6889099,0.441435,0.035291,1.121636553,820.417786,805.659729,0.396,-0.432,1.6,0,0.235584,0.582742491,0.457754,0.122595,1,1.1,0
0.806,0.359,34.791931,0.758,0.43,458.7324812,0.419392,0.24059,0.522970425,839.610901,804.81897,0.447,-0.429,1.617,0,0.02459,1.124289202,0.4039,0.089991,1,1.1,0
0.357,0.861,25.575074,0.757,0.423,465.5009166,0.394635,0.037087,1.116953766,790.394592,815.969666,0.504,-0.428,1.606,0,0.234085,0.397241974,0.340578,0.118753,1,1.1,0
0.808,0.347,25.78247,0.758,0.427,462.3961396,0.417703,0.243016,0.519405909,788.314819,762.532349,0.461,-0.428,1.615,0,0.049216,1.097777271,0.380793,0.092762,1,1.1,0
0.38,0.832,24.038269,0.765,0.419,466.9633864,0.426065,0.032397,1.124824131,798.277771,774.239502,0.452,-0.43,1.6,0,0.234959,0.46027238,0.378518,0.100874,1,1.1,0
0.79,0.323,64.167725,0.776,0.424,470.7655294,0.431774,0.241208,0.548324174,824.798523,760.630798,0.467,-0.419,1.619,0,0.031793,1.113440666,0.360343,0.08268,1,1.1,0
0.417,0.874,15.036499,0.774,0.423,472.5032713,0.461364,0.038447,1.1159481,786.096252,801.132751,0.457,-0.421,1.64,0,0.238123,0.392931234,0.340045,0.101946,1,1.1,0
0.805,0.341,58.308777,0.758,0.426,470.7324492,0.407881,0.240042,0.509116289,827.013672,768.704895,0.464,-0.44,1.606,0,0.039958,1.106866281,0.379589,0.08331,1,1.1,0
0.351,0.771,1.12616,0.766,0.43,471.1280754,0.394581,0.035126,1.116330706,782.81012,781.68396,0.42,-0.43,1.633,0,0.237718,0.624613733,0.478661,0.110315,1,1.1,0
0.854,0.424,42.924317,0.774,0.424,478.7990354,0.387489,0.247271,0.457762625,799.856689,842.781006,0.43,-0.439,1.623,0,0.033457,1.120416768,0.474851,0.072649,1,1.1,0
0.374,0.762,26.941834,0.77,0.433,477.1821613,0.41422,0.044341,1.11176126,780.986511,807.928345,0.388,-0.429,1.627,0,0.232211,0.658970375,0.499621,0.10704,1,1.1,0
0.757,0.388,9.759583,0.758,0.405,455.7682383,0.478501,0.244267,0.632714653,778.563049,788.322632,0.369,-0.434,1.629,0,0.027603,1.121539039,0.436438,0.097713,1,1.1,0
0.395,0.84,7.031189,0.777,0.422,476.2870959,0.441483,0.033663,1.121299657,785.741699,792.772888,0.445,-0.413,1.589,0,0.23278,0.432426604,0.361833,0.105734,1,1.1,0
0.819,0.348,30.400513,0.76,0.422,480.9881211,0.388134,0.239625,0.478238293,817.688538,787.288025,0.471,-0.435,1.615,0,0.026054,1.120338268,0.385536,0.096596,1,1.1,0
0.365,0.8,45.019531,0.77,0.404,478.1244209,0.401834,0.044833,1.108386085,775.624268,820.643799,0.435,-0.434,1.619,0,0.234701,0.551063304,0.439971,0.109376,1,1.1,0
0.759,0.377,13.210938,0.754,0.422,473.4567034,0.46854,0.240785,0.62051207,783.165649,796.376587,0.382,-0.422,1.595,0,0.021327,1.129748756,0.428691,0.095448,1,1.1,0
0.398,0.778,23.130066,0.744,0.443,444.542399,0.44492,0.040058,1.117264572,779.37146,802.501526,0.38,-0.425,1.597,0,0.229679,0.58993201,0.456577,0.128719,1,1.1,0
0.848,0.413,5.939026,0.747,0.412,452.4862371,0.378586,0.240506,0.451096439,813.302002,819.241028,0.435,-0.406,1.591,0,0.022339,1.129586734,0.468173,0.107742,1,1.1,0
0.342,0.75,75.614685,0.768,0.407,484.3227373,0.38117,0.039826,1.111690254,769.767029,845.381714,0.408,-0.408,1.6,0,0.231881,0.666943808,0.499617,0.111494,1,1.1,0
0.816,0.426,33.128418,0.759,0.407,473.7934607,0.433357,0.246723,0.535060062,798.1922,831.320618,0.39,-0.452,1.595,0,0.032779,1.120468195,0.474949,0.104119,1,1.1,0
0.355,0.769,8.416565,0.761,0.432,480.0930935,0.398194,0.03133,1.125591817,805.671753,797.255188,0.414,-0.424,1.604,0,0.235533,0.598567801,0.459595,0.101868,1,1.1,0
0.821,0.398,13.388366,0.757,0.431,463.9344121,0.384417,0.236724,0.470916652,808.945251,795.556885,0.423,-0.44,1.632,0,0.016913,1.130071807,0.446003,0.086044,1,1.1,0
0.377,0.79,43.899048,0.78,0.423,485.3584726,0.419169,0.045773,1.110567435,794.868164,838.767212,0.413,-0.427,1.63,0,0.232087,0.577320612,0.455701,0.096965,1,1.1,0
0.799,0.388,22.621765,0.762,0.431,468.7223708,0.483227,0.240056,0.61081011,799.748413,822.370178,0.411,-0.434,1.627,0,0.032557,1.121994867,0.43623,0.086368,1,1.1,0
0.366,0.827,6.047852,0.788,0.412,490.786152,0.414795,0.031761,1.124633942,813.812134,807.764282,0.461,-0.431,1.634,0,0.237038,0.489106149,0.401963,0.1086,1,1.1,0
0.856,0.381,3.582336,0.77,0.406,481.2075482,0.354494,0.240357,0.416716924,779.702759,783.285095,0.475,-0.444,1.635,0,0.026591,1.124935736,0.432183,0.08861,1,1.1,0
0.352,0.839,50.813537,0.766,0.396,480.7379589,0.394188,0.028095,1.129441972,787.803101,838.616638,0.487,-0.434,1.599,0,0.234226,0.439736939,0.365952,0.098838,1,1.1,0
0.838,0.348,41.116638,0.738,0.456,450.337082,0.353501,0.2403,0.422536535,813.694092,772.577454,0.49,-0.425,1.563,0,0.02991,1.115074293,0.389018,0.093341,1,1.1,0
0.37,0.785,6.560852,0.753,0.418,470.3836019,0.405959,0.049363,1.106353816,805.144287,811.705139,0.415,-0.395,1.612,0,0.235717,0.623437532,0.487074,0.122834,1,1.1,0
0.774,0.412,48.871826,0.777,0.405,479.0391035,0.505709,0.243497,0.656200439,795.759644,844.63147,0.362,-0.432,1.613,0,0.028073,1.122347334,0.459206,0.088403,1,1.1,0
0.389,0.82,15.365173,0.767,0.414,462.6416433,0.429276,0.034749,1.118983666,799.057495,814.422668,0.431,-0.425,1.624,0,0.234721,0.485944116,0.397546,0.123721,1,1.1,0
0.842,0.374,25.913269,0.77,0.428,478.6813225,0.343605,0.240385,0.410888423,811.620544,785.707275,0.468,-0.431,1.586,0,0.023332,1.127654607,0.422153,0.113583,1,1.1,0
0.365,0.785,77.849183,0.744,0.411,467.0613244,0.404081,0.039251,1.113035384,759.167358,837.016541,0.42,-0.422,1.605,0,0.232363,0.594927003,0.466247,0.09812,1,1.1,0
0.83,0.403,33.902649,0.774,0.418,477.9400647,0.445929,0.243381,0.539581897,807.977722,841.880371,0.427,-0.42,1.608,0,0.025398,1.127643918,0.455895,0.090468,1,1.1,0
0.816,0.338,95.411255,-0.409,1.564,0,0.367274,0.247888,0.451788766,875.820801,780.409546,0.478,0.754,0.421,454.9010145,0.02685,1.22511991,0.415569,0.092066,1,1.2,0
0.337,0.77,77.787537,-0.408,1.55,0,0.412828,0.035084,1.219353694,772.754333,850.54187,0.433,0.736,0.381,451.5820381,0.238905,0.57425726,0.441198,0.113658,1,1.2,0
0.799,0.373,12.62384,-0.424,1.55,0,0.429984,0.247745,0.539900543,852.835388,840.211548,0.426,0.75,0.407,461.7744914,0.0279,1.22961542,0.453999,0.101383,1,1.2,0
0.346,0.782,41.151978,-0.405,1.54,0,0.423761,0.02543,1.230833646,817.975769,859.127747,0.436,0.712,0.424,435.4111681,0.23809,0.492197394,0.383706,0.114036,1,1.2,0
0.792,0.356,66.433167,-0.405,1.562,0,0.350036,0.243204,0.444159912,835.55835,769.125183,0.436,0.705,0.425,430.3558121,0.04305,1.206056578,0.425778,0.097729,1,1.2,0
0.351,0.768,24.302978,-0.432,1.584,0,0.423351,0.043698,1.216708405,818.008057,842.311035,0.417,0.75,0.402,471.1462807,0.237887,0.579145072,0.44064,0.136355,1,1.2,0
0.739,0.356,69.730102,-0.426,1.54,0,0.540222,0.253461,0.732950638,869.29425,799.564148,0.383,0.746,0.412,466.8693376,0.038146,1.215656269,0.435799,0.112889,1,1.2,0
0.388,0.762,6.796692,-0.392,1.506,0,0.470895,0.045947,1.213814382,823.766296,830.562988,0.374,0.71,0.388,436.9767443,0.24565,0.721161351,0.54601,0.139854,1,1.2,0
0.71,0.374,69.86914,-0.388,1.489,0,0.61618,0.24796,0.870747878,864.323547,794.454407,0.336,0.706,0.402,419.4629498,0.042802,1.210697649,0.451761,0.108132,1,1.2,0
0.419,0.75,2.613342,-0.388,1.537,0,0.50982,0.041446,1.218235512,833.454773,836.068115,0.331,0.714,0.416,429.9330983,0.23863,0.680915847,0.508726,0.114324,1,1.2,0
0.823,0.405,9.332642,-0.406,1.536,0,0.338847,0.242856,0.416925474,814.315857,823.648499,0.418,0.718,0.404,441.6264498,0.03536,1.222936385,0.493893,0.0979,1,1.2,0
0.322,0.761,27.983886,-0.424,1.549,0,0.400598,0.025717,1.235519292,814.219666,842.203552,0.439,0.737,0.408,456.8969936,0.240939,0.521325879,0.393601,0.115747,1,1.2,0
0.813,0.395,3.993897,-0.401,1.543,0,0.37651,0.246611,0.467400525,828.05719,824.063293,0.418,0.718,0.42,442.2163133,0.038581,1.215543005,0.478404,0.106368,1,1.2,0
0.349,0.74,31.070495,-0.406,1.564,0,0.42543,0.034857,1.220084612,806.092896,837.163391,0.391,0.722,0.426,447.3068653,0.240026,0.676891035,0.498649,0.154992,1,1.2,0
0.771,0.39,29.95636,-0.412,1.565,0,0.421569,0.247005,0.54940931,848.641663,818.685303,0.381,0.726,0.418,447.8612401,0.02456,1.230745872,0.479268,0.103089,1,1.2,0
0.346,0.782,40.651977,-0.42,1.565,0,0.42166,0.032865,1.226365094,777.407166,818.059143,0.436,0.737,0.416,454.2601752,0.23916,0.474892657,0.369537,0.121254,1,1.2,0
0.698,0.32,54.210327,-0.415,1.537,0,0.498515,0.245772,0.713961677,848.556946,794.346619,0.378,0.727,0.398,445.5814455,0.042807,1.206799931,0.383589,0.111718,1,1.2,0
0.394,0.759,69.263184,-0.406,1.54,0,0.484868,0.031758,1.230473538,854.235657,784.972473,0.365,0.727,0.411,448.5843966,0.242511,0.593348445,0.448399,0.13084,1,1.2,0
0.791,0.356,86.709106,-0.406,1.55,0,0.429706,0.249847,0.545305293,879.227417,792.518311,0.435,0.726,0.405,444.6797989,0.042895,1.210980237,0.427558,0.097624,1,1.2,0
0.363,0.76,24.152649,-0.413,1.571,0,0.43674,0.052307,1.205980492,803.261902,827.414551,0.397,0.74,0.428,457.5034109,0.245245,0.615589011,0.465432,0.121429,1,1.2,0
0.738,0.37,36.862671,-0.398,1.539,0,0.493906,0.242671,0.676517647,825.851196,788.988525,0.368,0.737,0.402,448.5159702,0.036106,1.218093863,0.449095,0.105797,1,1.2,0
0.364,0.729,13.746155,-0.41,1.517,0,0.446994,0.032007,1.22819329,824.453918,838.200073,0.365,0.723,0.395,444.4978083,0.248466,0.690699443,0.502618,0.118638,1,1.2,0
